equipment_code,line_code,operation_code,equipment_name,equipment_type,creator_binding_id,sort_order,status
FT01_E011,FT01,FT_OP01,CT_TWNF09_13_RACK11,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK11,11,ACTIVE
FT01_E012,FT01,FT_OP01,CT_TWNF09_13_RACK12,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK12,12,ACTIVE
FT01_E013,FT01,FT_OP01,CT_TWNF09_13_RACK13,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK13,13,ACTIVE
FT01_E014,FT01,FT_OP01,CT_TWNF09_13_RACK14,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK14,14,ACTIVE
FT01_E015,FT01,FT_OP01,CT_TWNF09_13_RACK15,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK15,15,ACTIVE
FT01_E016,FT01,FT_OP01,CT_TWNF09_13_RACK16,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK16,16,ACTIVE
FT01_E017,FT01,FT_OP01,CT_TWNF09_13_RACK17,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK17,17,ACTIVE
FT01_E018,FT01,FT_OP01,CT_TWNF09_13_RACK18,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK18,18,ACTIVE
FT01_E019,FT01,FT_OP01,CT_TWNF09_13_RACK19,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK19,19,ACTIVE
FT01_E020,FT01,FT_OP01,CT_TWNF09_13_RACK20,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK20,20,ACTIVE
FT01_E021,FT01,FT_OP01,CT_TWNF09_13_RACK21,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK21,21,ACTIVE
FT01_E022,FT01,FT_OP01,CT_TWNF09_13_RACK22,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK22,22,ACTIVE
FT01_E023,FT01,FT_OP01,CT_TWNF09_13_RACK23,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK23,23,ACTIVE
FT01_E024,FT01,FT_OP01,CT_TWNF09_13_RACK24,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK24,24,ACTIVE
FT01_E025,FT01,FT_OP01,CT_TWNF09_13_RACK25,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK25,25,ACTIVE
FT01_E026,FT01,FT_OP01,CT_TWNF09_13_RACK26,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK26,26,ACTIVE
FT01_E027,FT01,FT_OP01,CT_TWNF09_13_RACK27,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK27,27,ACTIVE
FT01_E028,FT01,FT_OP01,CT_TWNF09_13_RACK28,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK28,28,ACTIVE
FT01_E029,FT01,FT_OP01,CT_TWNF09_13_RACK01,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK01,29,ACTIVE
FT01_E030,FT01,FT_OP01,CT_TWNF09_13_RACK02,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK02,30,ACTIVE
FT01_E031,FT01,FT_OP01,CT_TWNF09_13_RACK03,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK03,31,ACTIVE
FT01_E032,FT01,FT_OP01,CT_TWNF09_13_RACK04,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK04,32,ACTIVE
FT01_E033,FT01,FT_OP01,CT_TWNF09_13_RACK05,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK05,33,ACTIVE
FT01_E034,FT01,FT_OP01,CT_TWNF09_13_RACK06,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK06,34,ACTIVE
FT01_E035,FT01,FT_OP01,CT_TWNF09_13_RACK07,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK07,35,ACTIVE
FT01_E036,FT01,FT_OP01,CT_TWNF09_13_RACK08,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK08,36,ACTIVE
FT01_E037,FT01,FT_OP01,CT_TWNF09_13_RACK09,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK09,37,ACTIVE
FT01_E038,FT01,FT_OP01,CT_TWNF09_13_RACK10,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK10,38,ACTIVE
FT01_E039,FT01,FT_OP01,CT_TWNF09_13_RACK11,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK11,39,ACTIVE
FT01_E040,FT01,FT_OP01,CT_TWNF09_13_RACK12,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK12,40,ACTIVE
FT01_E041,FT01,FT_OP01,CT_TWNF09_13_RACK13,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK13,41,ACTIVE
FT01_E042,FT01,FT_OP01,CT_TWNF09_13_RACK14,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK14,42,ACTIVE
FT01_E043,FT01,FT_OP01,CT_TWNF09_13_RACK15,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK15,43,ACTIVE
FT01_E044,FT01,FT_OP01,CT_TWNF09_13_RACK16,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK16,44,ACTIVE
FT01_E045,FT01,FT_OP01,CT_TWNF09_13_RACK17,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK17,45,ACTIVE
FT01_E046,FT01,FT_OP01,CT_TWNF09_13_RACK18,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK18,46,ACTIVE
FT01_E047,FT01,FT_OP01,CT_TWNF09_13_RACK19,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK19,47,ACTIVE
FT01_E048,FT01,FT_OP01,CT_TWNF09_13_RACK20,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK20,48,ACTIVE
FT01_E049,FT01,FT_OP01,CT_TWNF09_13_RACK21,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK21,49,ACTIVE
FT01_E050,FT01,FT_OP01,CT_TWNF09_13_RACK22,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK22,50,ACTIVE
FT01_E051,FT01,FT_OP01,CT_TWNF09_13_RACK23,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK23,51,ACTIVE
FT01_E052,FT01,FT_OP01,CT_TWNF09_13_RACK24,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK24,52,ACTIVE
FT01_E053,FT01,FT_OP01,CT_TWNF09_13_RACK25,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK25,53,ACTIVE
FT01_E054,FT01,FT_OP01,CT_TWNF09_13_RACK26,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK26,54,ACTIVE
FT01_E055,FT01,FT_OP01,CT_TWNF09_13_RACK27,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK27,55,ACTIVE
FT01_E056,FT01,FT_OP01,CT_TWNF09_13_RACK28,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK28,56,ACTIVE
FT01_E057,FT01,FT_OP01,CT_TWNF09_14B_RGV01,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_14B_RGV01,57,ACTIVE
FT01_E058,FT01,FT_OP01,CT_TWNF09_14B_RGV02,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_14B_RGV02,58,ACTIVE
FT01_E059,FT01,FT_OP01,CT_TWNF09_14B_RGV03,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_14B_RGV03,59,ACTIVE
FT01_E060,FT01,FT_OP01,CT_TWNF09_14B_RGV04,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_14B_RGV04,60,ACTIVE
FT01_E061,FT01,FT_OP01,CT_TWNF09_14B_RGV05,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_14B_RGV05,61,ACTIVE
FT01_E062,FT01,FT_OP01,CT_TWNF09_14B_RGV06,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_14B_RGV06,62,ACTIVE
FT01_E063,FT01,FT_OP01,CT_TWNF09_14B_RGV07,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_14B_RGV07,63,ACTIVE
FT01_E064,FT01,FT_OP01,CT_TWNF09_14B_RGV08,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_14B_RGV08,64,ACTIVE
FT01_E065,FT01,FT_OP01,CT_TWNF09_15B_RC09,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_15B_RC09,65,ACTIVE
FT01_E066,FT01,FT_OP01,CT_TWNF09_15B_RC10,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_15B_RC10,66,ACTIVE
FT01_E067,FT01,FT_OP01,CT_TWNF09_15B_RC11,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_15B_RC11,67,ACTIVE
FT01_E068,FT01,FT_OP01,CT_TWNF09_15B_RC12,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_15B_RC12,68,ACTIVE
FT01_E069,FT01,FT_OP01,CT_TWNF09_15B_RC13,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_15B_RC13,69,ACTIVE
FT01_E070,FT01,FT_OP01,CT_TWNF09_15B_RC14,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_15B_RC14,70,ACTIVE
FT01_E071,FT01,FT_OP01,CT_TWNF09_15B_RC15,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_15B_RC15,71,ACTIVE
FT01_E072,FT01,FT_OP01,CT_TWNF09_15B_RC16,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD01_RGV_B_RGV01/id_L_HST_POD01_RGV_B_RGV01/L_HST_POD01_RGV_B/L_HST_POD01_RGV_B/ASSET_PROD/asset_L_HST_POD01_RGV_B_PROD/t_id_CT_TWNF09_15B_RC16,72,ACTIVE
TrayDisAssy01_E001,TrayDisAssy01,TrayDisAssy_OP01,CT_SORTROLLER_RL01,OTHER,/World/ProdLine/a_L_HST_SORTING/t_id_L_HST_SORTING_SL01/id_L_HST_SORTING_SL01/L_HST_SORTING/L_HST_SORTING/ASSET_PROD/asset_L_HST_SORTING_PROD/t_id_CT_SORTROLLER_RL01,1,ACTIVE
